Record Length,Analog:2000
Sample Interval,1.000000E-09
Vertical Units,V,
Vertical Scale,+2.000000E+01
Vertical Offset,+4.000000E+01
Horizontal Units,s
Horizontal Scale,+2.000000E-07
Model,SDS1204X HD
Serial Number,SDSEV82X900772
Software Version,6.9.13.1.1.6.7
Source,CH1
Second,Value
-4.2500000000E-07,-2.499979E-01
-4.2400000000E-07,-2.499979E-01
-4.2300000000E-07,-3.333313E-01
-4.2200000000E-07,-3.333313E-01
-4.2100000000E-07,-2.916646E-01
-4.2000000000E-07,-3.749979E-01
-4.1900000000E-07,-4.166646E-01
-4.1800000000E-07,-3.749979E-01
-4.1700000000E-07,-2.499979E-01
-4.1600000000E-07,-2.499979E-01
-4.1500000000E-07,-2.916646E-01
-4.1400000000E-07,-2.083313E-01
-4.1300000000E-07,-2.916646E-01
-4.1200000000E-07,-3.749979E-01
-4.1100000000E-07,-2.916646E-01
-4.1000000000E-07,-8.333125E-02
-4.0900000000E-07,-2.499979E-01
-4.0800000000E-07,-2.499979E-01
-4.0700000000E-07,-4.166646E-01
-4.0600000000E-07,-1.666646E-01
-4.0500000000E-07,-2.083313E-01
-4.0400000000E-07,-2.499979E-01
-4.0300000000E-07,-4.166646E-01
-4.0200000000E-07,-4.583313E-01
-4.0100000000E-07,-3.749979E-01
-4.0000000000E-07,-3.333313E-01
-3.9900000000E-07,-5.416646E-01
-3.9800000000E-07,-4.583313E-01
-3.9700000000E-07,-3.333313E-01
-3.9600000000E-07,-4.166646E-01
-3.9500000000E-07,-3.749979E-01
-3.9400000000E-07,-3.749979E-01
-3.9300000000E-07,-4.999980E-01
-3.9200000000E-07,-4.166646E-01
-3.9100000000E-07,-4.999980E-01
-3.9000000000E-07,-4.999980E-01
-3.8900000000E-07,-3.749979E-01
-3.8800000000E-07,-3.749979E-01
-3.8700000000E-07,-3.749979E-01
-3.8600000000E-07,-3.333313E-01
-3.8500000000E-07,-2.499979E-01
-3.8400000000E-07,-2.916646E-01
-3.8300000000E-07,-3.333313E-01
-3.8200000000E-07,-3.749979E-01
-3.8100000000E-07,-4.999980E-01
-3.8000000000E-07,-4.166646E-01
-3.7900000000E-07,-7.083313E-01
-3.7800000000E-07,-3.916665E+00
-3.7700000000E-07,-1.791666E+01
-3.7600000000E-07,-3.870834E+01
-3.7500000000E-07,-5.341667E+01
-3.7400000000E-07,-6.454167E+01
-3.7300000000E-07,-5.616667E+01
-3.7200000000E-07,-4.887500E+01
-3.7100000000E-07,-4.875000E+01
-3.7000000000E-07,-4.716667E+01
-3.6900000000E-07,-4.720833E+01
-3.6800000000E-07,-4.783333E+01
-3.6700000000E-07,-4.750000E+01
-3.6600000000E-07,-4.725000E+01
-3.6500000000E-07,-4.741667E+01
-3.6400000000E-07,-4.633333E+01
-3.6300000000E-07,-4.695833E+01
-3.6200000000E-07,-4.745834E+01
-3.6100000000E-07,-4.704167E+01
-3.6000000000E-07,-4.770834E+01
-3.5900000000E-07,-4.733334E+01
-3.5800000000E-07,-4.720833E+01
-3.5700000000E-07,-4.758333E+01
